採集日期,基準地址,店家代碼,店家名稱,採集狀態,商品總數,評分,評價數,原始JSON檔案,店家網址
2026-08-25,台北市士林區中山北路七段81巷,dcb10e7c62893ac945db7928dceb76de,麥當勞 台北石牌 McDonald's S78,SUCCESS,120,4.9,35000,20260825232752_dcb10e7c_麥當勞_台北石牌_McDonald's_S78.json,https://www.ubereats.com/tw/store/%E9%BA%A5%E7%95%B6%E5%8B%9E-%E5%8F%B0%E5%8C%97%E7%9F%B3%E7%89%8C-mcdonalds-s78/ub55akCsQIa0NlqEwvnQ4A
2026-08-25,台北市士林區中山北路七段81巷,0bc1a2a442c3e13954c2b4f76fb8ba8d,胖老爹美式炸雞 天母店,SUCCESS,67,4.8,2000,20260825232752_0bc1a2a4_胖老爹美式炸雞_天母店.json,https://www.ubereats.com/tw/store/%E8%83%96%E8%80%81%E7%88%B9%E7%BE%8E%E5%BC%8F%E7%82%B8%E9%9B%9E-%E5%A4%A9%E6%AF%8D%E5%BA%97/0eLDKx9VS9aAwUbLmhDqrg
2026-08-25,台北市士林區中山北路七段81巷,e76df982c2a98ee4cf20801a65b1c4df,Burger o'clock,SUCCESS,77,4.9,7000,20260825232752_e76df982_Burger_o'clock.json,https://www.ubereats.com/tw/store/burger-oclock/N3XkkaJGRDCjAt-GaT6iXQ
2026-08-25,台北市士林區中山北路七段81巷,85b958793c65f4665737aa76e85897f7,肯德基KFC炸雞漢堡店 北投光明店,SUCCESS,114,4.8,3000,20260825232752_85b95879_肯德基KFC炸雞漢堡店_北投光明店.json,https://www.ubereats.com/tw/store/%E8%82%AF%E5%BE%B7%E5%9F%BAkfc%E7%82%B8%E9%9B%9E%E6%BC%A2%E5%A0%A1%E5%BA%97-%E5%8C%97%E6%8A%95%E5%85%89%E6%98%8E%E5%BA%97/lGVGNLE0TCOjrNEDC8s8lw
2026-08-25,台北市士林區中山北路七段81巷,835ee17e4830e232320b8541248d5daa,2派克脆皮雞排 石牌店,SUCCESS,73,4.8,10000,20260825232752_835ee17e_2派克脆皮雞排_石牌店.json,https://www.ubereats.com/tw/store/2%E6%B4%BE%E5%85%8B%E8%84%86%E7%9A%AE%E9%9B%9E%E6%8E%92-%E7%9F%B3%E7%89%8C%E5%BA%97/uXAtNIHwQS60cdAg3Pke5w
2026-08-25,台北市士林區中山北路七段81巷,46a9d94d94460d43809ebd35a6441312,小航海生魚片,SUCCESS,55,3.7,130,20260825232752_46a9d94d_小航海生魚片.json,https://www.ubereats.com/tw/store/%E5%B0%8F%E8%88%AA%E6%B5%B7%E7%94%9F%E9%AD%9A%E7%89%87/1f6vwYxyX52FnB5tiDah3A
2026-08-25,台北市士林區中山北路七段81巷,2d9fdc18605a34ca9e37afa850492748,世界豆漿大王 民族店,SUCCESS,63,4.6,10000,20260825232752_2d9fdc18_世界豆漿大王_民族店.json,https://www.ubereats.com/tw/store/%E4%B8%96%E7%95%8C%E8%B1%86%E6%BC%BF%E5%A4%A7%E7%8E%8B-%E6%B0%91%E6%97%8F%E5%BA%97/rxvfszHJRkmWTGP8iwWCAw
2026-08-25,台北市士林區中山北路七段81巷,5110a2e08453d9a034748d9df7daa064,すき家 SUKIYA 芝山店,SUCCESS,99,4.8,25000,20260825232752_5110a2e0_すき家_SUKIYA_芝山店.json,https://www.ubereats.com/tw/store/%E3%81%99%E3%81%8D%E5%AE%B6-sukiya-%E8%8A%9D%E5%B1%B1%E5%BA%97/ebEMYG2lSNCDOf9dqq_NqA
2026-08-25,台北市士林區中山北路七段81巷,c25e951a8f619c56f1457be7acac8444,爆Q美式炸雞 圓山店,SUCCESS,67,4.7,1500,20260825232752_c25e951a_爆Q美式炸雞_圓山店.json,https://www.ubereats.com/tw/store/%E7%88%86q%E7%BE%8E%E5%BC%8F%E7%82%B8%E9%9B%9E-%E5%9C%93%E5%B1%B1%E5%BA%97/xE8VfXeVURalviWm4RAdbA
2026-08-25,台北市士林區中山北路七段81巷,23e1a2dd72844ef27d4702c0a35efb2c,名香烤鴨,SUCCESS,11,4.2,23,20260825232752_23e1a2dd_名香烤鴨.json,https://www.ubereats.com/tw/store/%E5%90%8D%E9%A6%99%E7%83%A4%E9%B4%A8/AQLZaj0IUWK6DsqU-yU7vQ
2026-08-25,台北市士林區中山北路七段81巷,7cc37abfdb0fcac368e69dfe51dbab33,亦壽司,SUCCESS,31,4.9,490,20260825232752_7cc37abf_亦壽司.json,https://www.ubereats.com/tw/store/%E4%BA%A6%E5%A3%BD%E5%8F%B8/deBZPAMCSTmAxXzgBHvpGQ
2026-08-25,台北市士林區中山北路七段81巷,dbc8906d9c5e0914a090fa04338a5fd8,士林夜市生魚片專賣店,SUCCESS,40,4.3,20,20260825232752_dbc8906d_士林夜市生魚片專賣店.json,https://www.ubereats.com/tw/store/%E5%A3%AB%E6%9E%97%E5%A4%9C%E5%B8%82%E7%94%9F%E9%AD%9A%E7%89%87%E5%B0%88%E8%B3%A3%E5%BA%97/gijUpqx_XtadNVDJjqsLJg
2026-08-25,台北市士林區中山北路七段81巷,7e7abd39f01f383ef85e7736be18d57c,台灣鹽酥雞 大直總店,SUCCESS,135,4.8,45000,20260825232752_7e7abd39_台灣鹽酥雞_大直總店.json,https://www.ubereats.com/tw/store/%E5%8F%B0%E7%81%A3%E9%B9%BD%E9%85%A5%E9%9B%9E-%E5%A4%A7%E7%9B%B4%E7%B8%BD%E5%BA%97/CeO3JJoVSKObnwrdlOpIzA
2026-08-25,台北市士林區中山北路七段81巷,a31ac7bbb3a7220105253bdc0d972988,晴光商圈 吃肉肉 炭烤牛排專門店,SUCCESS,17,4.8,2000,20260825232752_a31ac7bb_晴光商圈_吃肉肉_炭烤牛排專門店.json,https://www.ubereats.com/tw/store/%E6%99%B4%E5%85%89%E5%95%86%E5%9C%88-%E5%90%83%E8%82%89%E8%82%89-%E7%82%AD%E7%83%A4%E7%89%9B%E6%8E%92%E5%B0%88%E9%96%80%E5%BA%97/2RqkaWbPUHiahuX4x4NBHQ
2026-08-25,台北市士林區中山北路七段81巷,f9134eb5a0197dd00fcb139e17bca6b7,雞湯榮麵食館,SUCCESS,18,4.9,4000,20260825232752_f9134eb5_雞湯榮麵食館.json,https://www.ubereats.com/tw/store/%E9%9B%9E%E6%B9%AF%E6%A6%AE%E9%BA%B5%E9%A3%9F%E9%A4%A8/UXrD2OuTX--JVypr_WFgPA
2026-08-25,台北市士林區中山北路七段81巷,a74fc9e1540d4da5afbb335d6382f6dd,渣男Taiwan Bistro 天母八渣,SUCCESS,54,4.6,800,20260825232752_a74fc9e1_渣男Taiwan_Bistro_天母八渣.json,https://www.ubereats.com/tw/store/%E6%B8%A3%E7%94%B7taiwan-bistro-%E5%A4%A9%E6%AF%8D%E5%85%AB%E6%B8%A3/BMyTPf63TaWmCTZDBZeOTg
2026-08-25,台北市士林區中山北路七段81巷,e7ed7e44866612cf138ea1f126cd9ef9,赤紅醬燒,SUCCESS,67,4.8,130,20260825232752_e7ed7e44_赤紅醬燒.json,https://www.ubereats.com/tw/store/%E8%B5%A4%E7%B4%85%E9%86%AC%E7%87%92/wlRgRaepX1Kpr6H9BRg9-w
2026-08-25,台北市士林區中山北路七段81巷,89f218abf041ec287ae2f381e9eb4498,好炸小地方,SUCCESS,54,4.8,3000,20260825232752_89f218ab_好炸小地方.json,https://www.ubereats.com/tw/store/%E5%A5%BD%E7%82%B8%E5%B0%8F%E5%9C%B0%E6%96%B9/19nWUTf-RMePQ8fGajVGxQ
2026-08-25,台北市士林區中山北路七段81巷,875351935edc39e4f43162e52d9fd9a6,龍鹽酥雞 天母店,SUCCESS,104,4.8,260,20260825232752_87535193_龍鹽酥雞_天母店.json,https://www.ubereats.com/tw/store/%E9%BE%8D%E9%B9%BD%E9%85%A5%E9%9B%9E-%E5%A4%A9%E6%AF%8D%E5%BA%97/ykyD_CmIUUa3M_Wye4gHBA
2026-08-25,台北市士林區中山北路七段81巷,73a06058528421689d5e577f7027a6c8,士林夜市秧米 蛋炒飯專賣店,SUCCESS,45,4.7,500,20260825232752_73a06058_士林夜市秧米_蛋炒飯專賣店.json,https://www.ubereats.com/tw/store/%E5%A3%AB%E6%9E%97%E5%A4%9C%E5%B8%82%E7%A7%A7%E7%B1%B3-%E8%9B%8B%E7%82%92%E9%A3%AF%E5%B0%88%E8%B3%A3%E5%BA%97/6TsUDo6oXFuikIbzhnFY0A
2026-08-25,台北市士林區中山北路七段81巷,ae4b421b76a486fecd0c88c426732771,Uber Eats 優市 北投店,SUCCESS,66,4.9,30000,20260825232752_ae4b421b_Uber_Eats_優市_北投店.json,https://www.ubereats.com/tw/store/uber-eats-%E5%84%AA%E5%B8%82-%E5%8C%97%E6%8A%95%E5%BA%97/0uUO4WnaXv-V8OsNuuueQg
2026-08-25,台北市士林區中山北路七段81巷,65a75d398dcce719120bea11d2fc6698,統一超商 天真門市,SUCCESS,60,4.6,220,20260825232752_65a75d39_統一超商_天真門市.json,https://www.ubereats.com/tw/store/%E7%B5%B1%E4%B8%80%E8%B6%85%E5%95%86-%E5%A4%A9%E7%9C%9F%E9%96%80%E5%B8%82/T5spKXDXXsq_vMXnyQDNZg
2026-08-25,台北市士林區中山北路七段81巷,5031fc7a23230b5060d3d6d3d1f8be27,樂家康超市 士林德行東店,SUCCESS,60,4.8,3000,20260825232752_5031fc7a_樂家康超市_士林德行東店.json,https://www.ubereats.com/tw/store/%E6%A8%82%E5%AE%B6%E5%BA%B7%E8%B6%85%E5%B8%82-%E5%A3%AB%E6%9E%97%E5%BE%B7%E8%A1%8C%E6%9D%B1%E5%BA%97/YX5gkP4LVEGYLoo-1dzYbg
2026-08-25,台北市士林區中山北路七段81巷,aeca84f6d6443c8529d260d9dd441ea2,全家便利商店 天山店_009229,SUCCESS,57,5,79,20260825232752_aeca84f6_全家便利商店_天山店_009229.json,https://www.ubereats.com/tw/store/%E5%85%A8%E5%AE%B6%E4%BE%BF%E5%88%A9%E5%95%86%E5%BA%97-%E5%A4%A9%E5%B1%B1%E5%BA%97_009229/alGagNh4VqKgm8Ec6z4B_g
2026-08-25,台北市士林區中山北路七段81巷,58544ad0b4359e157ad37585445decb9,Watsons屈臣氏 天北門市 S0454,SUCCESS,60,4.9,310,20260825232752_58544ad0_Watsons屈臣氏_天北門市_S0454.json,https://www.ubereats.com/tw/store/watsons%E5%B1%88%E8%87%A3%E6%B0%8F-%E5%A4%A9%E5%8C%97%E9%96%80%E5%B8%82-s0454/D9QOYkpSSaWGIAcGkGiW4Q
2026-08-25,台北市士林區中山北路七段81巷,420a0fde56cf55dc7011552677b856ed,大樹藥局 士林天母店,SUCCESS,59,4.9,140,20260825232752_420a0fde_大樹藥局_士林天母店.json,https://www.ubereats.com/tw/store/%E5%A4%A7%E6%A8%B9%E8%97%A5%E5%B1%80-%E5%A3%AB%E6%9E%97%E5%A4%A9%E6%AF%8D%E5%BA%97/y9DzXqfPUVq49g-DjQhIGQ
2026-08-25,台北市士林區中山北路七段81巷,4adb59cbd7608a43e0563662f4127796,統一超商 饗喫鍋 天裕門市,SUCCESS,75,4.8,44,20260825232752_4adb59cb_統一超商_饗喫鍋_天裕門市.json,https://www.ubereats.com/tw/store/%E7%B5%B1%E4%B8%80%E8%B6%85%E5%95%86-%E9%A5%97%E5%96%AB%E9%8D%8B-%E5%A4%A9%E8%A3%95%E9%96%80%E5%B8%82/dPWBHLgCW3KiUzsPvxJPFg
2026-08-25,台北市士林區中山北路七段81巷,c249021cbc27c748a2c6c5b5776fc4b4,寵物公園 天母店,SUCCESS,60,5,500,20260825232752_c249021c_寵物公園_天母店.json,https://www.ubereats.com/tw/store/%E5%AF%B5%E7%89%A9%E5%85%AC%E5%9C%92-%E5%A4%A9%E6%AF%8D%E5%BA%97/VrBOBSnPQG-aqvXfsjOGpQ
2026-08-25,台北市士林區中山北路七段81巷,a3810a9835315c33821feb6c50e57367,全家便利商店 金天玉店_021338,SUCCESS,72,4.9,74,20260825232752_a3810a98_全家便利商店_金天玉店_021338.json,https://www.ubereats.com/tw/store/%E5%85%A8%E5%AE%B6%E4%BE%BF%E5%88%A9%E5%95%86%E5%BA%97-%E9%87%91%E5%A4%A9%E7%8E%89%E5%BA%97_021338/E8P8q8s4U1yY1q-JvMf-EQ
2026-08-25,台北市士林區中山北路七段81巷,82ce008398cc2d2a2924a00d06e853d0,全家FamiSuper 天強店_014985,SUCCESS,72,4.7,170,20260825232752_82ce0083_全家FamiSuper_天強店_014985.json,https://www.ubereats.com/tw/store/%E5%85%A8%E5%AE%B6famisuper-%E5%A4%A9%E5%BC%B7%E5%BA%97_014985/wTYP-Vs8XuGa3HsTmF-Wcw
2026-08-25,台北市士林區中山北路七段81巷,7fd87483f43bb267d34047b982efda8c,Watsons屈臣氏 士東門市 S0399,SUCCESS,60,4.9,190,20260825232752_7fd87483_Watsons屈臣氏_士東門市_S0399.json,https://www.ubereats.com/tw/store/watsons%E5%B1%88%E8%87%A3%E6%B0%8F-%E5%A3%AB%E6%9D%B1%E9%96%80%E5%B8%82-s0399/lLQWalGTRiWXFJzYlmrXpg
2026-08-25,台北市士林區中山北路七段81巷,0e3edb53702f028bb680d1d78dd13536,燦坤3C 石牌,SUCCESS,58,4.9,40,20260825232752_0e3edb53_燦坤3C_石牌.json,https://www.ubereats.com/tw/store/%E7%87%A6%E5%9D%A43c-%E7%9F%B3%E7%89%8C/oLCaOkJxWjil6_pToWDFHA
2026-08-25,台北市士林區中山北路七段81巷,821cb56efb5dd2fe8ab22e47d9759eb8,大樹藥局 士林文林店,SUCCESS,60,5,7,20260825232752_821cb56e_大樹藥局_士林文林店.json,https://www.ubereats.com/tw/store/%E5%A4%A7%E6%A8%B9%E8%97%A5%E5%B1%80-%E5%A3%AB%E6%9E%97%E6%96%87%E6%9E%97%E5%BA%97/KiYTy_Z8V3STXbtHURCV0A
2026-08-25,台北市士林區中山北路七段81巷,5b1867ad1a72a08fe164d4d5727c1d03,LAC中山門市,SUCCESS,53,,,20260825232752_5b1867ad_LAC中山門市.json,https://www.ubereats.com/tw/store/lac%E4%B8%AD%E5%B1%B1%E9%96%80%E5%B8%82/nL4BZj_TVWOGMbZJfKd4Xg
2026-08-25,台北市士林區中山北路七段81巷,a1c3272955af757499e21967415b98eb,萊爾富3062北市士銓店,SUCCESS,75,4.9,260,20260825232752_a1c32729_萊爾富3062北市士銓店.json,https://www.ubereats.com/tw/store/%E8%90%8A%E7%88%BE%E5%AF%8C3062%E5%8C%97%E5%B8%82%E5%A3%AB%E9%8A%93%E5%BA%97/dwh5OoWhTISyTbmz_1ahaw
2026-08-25,台北市士林區中山北路七段81巷,ef9fdfb0addebc219d4da99bd6bda30f,艋舺雞排石牌店,SUCCESS,36,4.9,1000,20260825232752_ef9fdfb0_艋舺雞排石牌店.json,https://www.ubereats.com/tw/store/%E8%89%8B%E8%88%BA%E9%9B%9E%E6%8E%92%E7%9F%B3%E7%89%8C%E5%BA%97/BEOvxAiFXpil8YEaGxKO2w
2026-08-25,台北市士林區中山北路七段81巷,4c9f85a006177faa3eff4455b9d1fc97,永和豆漿 文林店,SUCCESS,68,4.8,10000,20260825232752_4c9f85a0_永和豆漿_文林店.json,https://www.ubereats.com/tw/store/%E6%B0%B8%E5%92%8C%E8%B1%86%E6%BC%BF-%E6%96%87%E6%9E%97%E5%BA%97/3B8CWm98R_WmzP22Ndi4OA
2026-08-25,台北市士林區中山北路七段81巷,e6641c1216c2242545454290bdba485c,三街巷鹽酥雞,SUCCESS,81,4.7,10000,20260825232752_e6641c12_三街巷鹽酥雞.json,https://www.ubereats.com/tw/store/%E4%B8%89%E8%A1%97%E5%B7%B7%E9%B9%BD%E9%85%A5%E9%9B%9E/I152NO7fRfSUmlSk_fZ8hQ
2026-08-25,台北市士林區中山北路七段81巷,fe8e6a4df16c5ad3cc17bad98cad36c6,大狗麵線 石牌店,SUCCESS,34,4.8,3000,20260825232752_fe8e6a4d_大狗麵線_石牌店.json,https://www.ubereats.com/tw/store/%E5%A4%A7%E7%8B%97%E9%BA%B5%E7%B7%9A-%E7%9F%B3%E7%89%8C%E5%BA%97/PYB9hOtEXxq-0Ir_MIqmEg
2026-08-25,台北市士林區中山北路七段81巷,3035343cf07a25b7af235f9f5c870384,松屋 台北芝山店,SUCCESS,181,4.8,10000,20260825232752_3035343c_松屋_台北芝山店.json,https://www.ubereats.com/tw/store/%E6%9D%BE%E5%B1%8B-%E5%8F%B0%E5%8C%97%E8%8A%9D%E5%B1%B1%E5%BA%97/4vfzFkE2S2qk9ih5SPReHg
2026-08-25,台北市士林區中山北路七段81巷,73a2309f4dd9f1a85efab9b6bc946c60,小鍋仔平價小火鍋 延平店,SUCCESS,82,4.8,6000,20260825232752_73a2309f_小鍋仔平價小火鍋_延平店.json,https://www.ubereats.com/tw/store/%E5%B0%8F%E9%8D%8B%E4%BB%94%E5%B9%B3%E5%83%B9%E5%B0%8F%E7%81%AB%E9%8D%8B-%E5%BB%B6%E5%B9%B3%E5%BA%97/PXRLwKOMS9WC7dvH0KCosQ
2026-08-25,台北市士林區中山北路七段81巷,09726ed5ce0b453fccbfb962fa4fb787,魚池貳壹  台北士林店,SUCCESS,157,4.9,4000,20260825232752_09726ed5_魚池貳壹__台北士林店.json,https://www.ubereats.com/tw/store/%E9%AD%9A%E6%B1%A0%E8%B2%B3%E5%A3%B9-%E5%8F%B0%E5%8C%97%E5%A3%AB%E6%9E%97%E5%BA%97/iSxbi9tlSR6VcXFReuGEUQ
2026-08-25,台北市士林區中山北路七段81巷,17fc05947a7ddcb285a6e9938b2071fb,大發海產店,SUCCESS,322,4.8,3000,20260825232752_17fc0594_大發海產店.json,https://www.ubereats.com/tw/store/%E5%A4%A7%E7%99%BC%E6%B5%B7%E7%94%A2%E5%BA%97/fdU-z-t8RMW7VlJvZg_eRw
2026-08-25,台北市士林區中山北路七段81巷,98681556f267d773f33486cc9aef677b,白家十全藥燉排骨 石牌店,SUCCESS,33,4.8,1000,20260825232752_98681556_白家十全藥燉排骨_石牌店.json,https://www.ubereats.com/tw/store/%E7%99%BD%E5%AE%B6%E5%8D%81%E5%85%A8%E8%97%A5%E7%87%89%E6%8E%92%E9%AA%A8-%E7%9F%B3%E7%89%8C%E5%BA%97/6Bb5bMbYVNOOHWfvcxBuTw
2026-08-25,台北市士林區中山北路七段81巷,a7879c6e4b8d6577a60b65af12446441,民生豆奶,SUCCESS,83,4.8,5000,20260825232752_a7879c6e_民生豆奶.json,https://www.ubereats.com/tw/store/%E6%B0%91%E7%94%9F%E8%B1%86%E5%A5%B6/9e-bOHRQTBy7csMXP84FYQ
2026-08-25,台北市士林區中山北路七段81巷,af59db07c2bf2196cef1d12a36b78406,立煮關東煮,SUCCESS,41,4.9,1500,20260825232752_af59db07_立煮關東煮.json,https://www.ubereats.com/tw/store/%E7%AB%8B%E7%85%AE%E9%97%9C%E6%9D%B1%E7%85%AE/TeSKJbJ9XUS4KbNsgFVlKw
2026-08-25,台北市士林區中山北路七段81巷,9693af0ccbf2e7e58ff80e4720a2cf76,娘娘雞排 竹圍殿,SUCCESS,60,4.9,6000,20260825232752_9693af0c_娘娘雞排_竹圍殿.json,https://www.ubereats.com/tw/store/%E5%A8%98%E5%A8%98%E9%9B%9E%E6%8E%92-%E7%AB%B9%E5%9C%8D%E6%AE%BF/tL_mU04BRMq-oWr6Koej-w
2026-08-25,台北市士林區中山北路七段81巷,f4cf6abd57937e7abd0455aeec218036,特好喝 Toptiertea 台北大直店,SUCCESS,54,4.9,1000,20260825232752_f4cf6abd_特好喝_Toptiertea_台北大直店.json,https://www.ubereats.com/tw/store/%E7%89%B9%E5%A5%BD%E5%96%9D-toptiertea-%E5%8F%B0%E5%8C%97%E5%A4%A7%E7%9B%B4%E5%BA%97/p-5v1e1KVvuizBOzija8ug
2026-08-25,台北市士林區中山北路七段81巷,672cb6e4fcd33cdec61dde41c7a33183,海旺角熱炒100,SUCCESS,108,4.8,5000,20260825232752_672cb6e4_海旺角熱炒100.json,https://www.ubereats.com/tw/store/%E6%B5%B7%E6%97%BA%E8%A7%92%E7%86%B1%E7%82%92100/Mn0LQzoWSdC4ohgyqPl6Qw
2026-08-25,台北市士林區中山北路七段81巷,545dad1d7cb9674ee2af7f07a3e9a4b2,阿亮小吃,SUCCESS,47,4.8,3000,20260825232752_545dad1d_阿亮小吃.json,https://www.ubereats.com/tw/store/%E9%98%BF%E4%BA%AE%E5%B0%8F%E5%90%83/fLfrhWPNSOOHODOEbiPJlg
2026-08-25,台北市士林區中山北路七段81巷,aaebd54e42c3ad4e59cb80e87fdc6ae7,士林夜市 晶棧熱炒,SUCCESS,93,4.8,3000,20260825232752_aaebd54e_士林夜市_晶棧熱炒.json,https://www.ubereats.com/tw/store/%E5%A3%AB%E6%9E%97%E5%A4%9C%E5%B8%82-%E6%99%B6%E6%A3%A7%E7%86%B1%E7%82%92/PkG5mFfYSwe2RqrEB0zr8Q
2026-08-25,台北市士林區中山北路七段81巷,fa6b36eb34b46ce92066772cbe3a262b,五二 Burger & Bistro,SUCCESS,76,4.9,1000,20260825232752_fa6b36eb_五二_Burger_&_Bistro.json,https://www.ubereats.com/tw/store/%E4%BA%94%E4%BA%8C-burger-%26-bistro/ogblEcmKRTqzFC-upR3EGg
2026-08-25,台北市士林區中山北路七段81巷,aef57252c08b53e8301d7583ff39ab84,BRO coffee pizza,SUCCESS,63,4.8,120,20260825232752_aef57252_BRO_coffee_pizza.json,https://www.ubereats.com/tw/store/bro-coffee-pizza/BLTDoqKfVrKJvl4n_krz3g
2026-08-25,台北市士林區中山北路七段81巷,55c3776f9cc881c5255010f3cf8e6d28,猛甲生魚片 晴光店,SUCCESS,50,4.5,450,20260825232752_55c3776f_猛甲生魚片_晴光店.json,https://www.ubereats.com/tw/store/%E7%8C%9B%E7%94%B2%E7%94%9F%E9%AD%9A%E7%89%87-%E6%99%B4%E5%85%89%E5%BA%97/8fBBxyGBUvmPg2wacS3esQ
2026-08-25,台北市士林區中山北路七段81巷,c2192a27e73eb7439d55a4d8d98014e4,入口漢堡 RUKO BURGER,SUCCESS,40,4.9,800,20260825232752_c2192a27_入口漢堡_RUKO_BURGER.json,https://www.ubereats.com/tw/store/%E5%85%A5%E5%8F%A3%E6%BC%A2%E5%A0%A1-ruko-burger/cwiXjhteTsGvyjvK2qKiWQ
2026-08-25,台北市士林區中山北路七段81巷,07218f45e60140d911a78165f28ad463,石牌永和豆漿,SUCCESS,75,4.8,4000,20260825232752_07218f45_石牌永和豆漿.json,https://www.ubereats.com/tw/store/%E7%9F%B3%E7%89%8C%E6%B0%B8%E5%92%8C%E8%B1%86%E6%BC%BF/W-wHLg9UVQ21SbFiqfAYoQ
2026-08-25,台北市士林區中山北路七段81巷,e52f07b950e2a620ab67855ef6ff53f1,松乃家 台北芝山店,SUCCESS,170,4.7,95,20260825232752_e52f07b9_松乃家_台北芝山店.json,https://www.ubereats.com/tw/store/%E6%9D%BE%E4%B9%83%E5%AE%B6-%E5%8F%B0%E5%8C%97%E8%8A%9D%E5%B1%B1%E5%BA%97/WKVdr--aW0WcmLZMOOU_JQ
2026-08-25,台北市士林區中山北路七段81巷,a7cf71ffcf72c11111d6421688cac16d,大吃一斤泰國蝦料理 平價熱炒  士林大南店,SUCCESS,24,4.4,12,20260825232752_a7cf71ff_大吃一斤泰國蝦料理_平價熱炒__士林大南店.json,https://www.ubereats.com/tw/store/%E5%A4%A7%E5%90%83%E4%B8%80%E6%96%A4%E6%B3%B0%E5%9C%8B%E8%9D%A6%E6%96%99%E7%90%86-%E5%B9%B3%E5%83%B9%E7%86%B1%E7%82%92-%E5%A3%AB%E6%9E%97%E5%A4%A7%E5%8D%97%E5%BA%97/rxaLI-18WSKkp2gKnvqXrg
2026-08-25,台北市士林區中山北路七段81巷,6376c59e7d841c1ce0f4b4acdb98503e,小廢串chill BBQ 大直店,SUCCESS,67,4.8,440,20260825232752_6376c59e_小廢串chill_BBQ_大直店.json,https://www.ubereats.com/tw/store/%E5%B0%8F%E5%BB%A2%E4%B8%B2chill-bbq-%E5%A4%A7%E7%9B%B4%E5%BA%97/5tuTOj4iWqKiWPIYK3j4jg
2026-08-25,台北市士林區中山北路七段81巷,fbed2645ec6b1c6cf91d35823247d24f,貓王小吃,SUCCESS,68,4.8,1500,20260825232752_fbed2645_貓王小吃.json,https://www.ubereats.com/tw/store/%E8%B2%93%E7%8E%8B%E5%B0%8F%E5%90%83/EuI23PoYQl-BkPcqsYf0zA
2026-08-25,台北市士林區中山北路七段81巷,56764e823f7f683c3824d29815628fb5,Feb.22 Cafe’,SUCCESS,71,4.9,700,20260825232752_56764e82_Feb.22_Cafe’.json,https://www.ubereats.com/tw/store/feb22-cafe/IDnle-aGReGhtqn6oklgmg
2026-08-25,台北市士林區中山北路七段81巷,fe0ff69e82b2ef6dcef058b71858b81e,珊杉手作坊,SUCCESS,49,4.7,100,20260825232752_fe0ff69e_珊杉手作坊.json,https://www.ubereats.com/tw/store/%E7%8F%8A%E6%9D%89%E6%89%8B%E4%BD%9C%E5%9D%8A/GND9gLOLVkyCeEqTG4LoPQ
2026-08-25,台北市士林區中山北路七段81巷,6ef6c8e0f0195b0b8f850af7dedc437c,小豆家宵夜丨早餐,SUCCESS,64,4.9,130,20260825232752_6ef6c8e0_小豆家宵夜丨早餐.json,https://www.ubereats.com/tw/store/%E5%B0%8F%E8%B1%86%E5%AE%B6%E5%AE%B5%E5%A4%9C%E4%B8%A8%E6%97%A9%E9%A4%90/xdgwurj3X4qif5dgro-l9w
2026-08-25,台北市士林區中山北路七段81巷,97b1bd70f494aa6e86af8ab55dbe27cb,吉野家 重北店,SUCCESS,50,4.8,4000,20260825232752_97b1bd70_吉野家_重北店.json,https://www.ubereats.com/tw/store/%E5%90%89%E9%87%8E%E5%AE%B6-%E9%87%8D%E5%8C%97%E5%BA%97/YXcbX-WNS82ctEG5ynZeZQ
2026-08-25,台北市士林區中山北路七段81巷,34e5ff3a12202c6facfad301cb0f82e2,士林夜市 秘堡創作坊 SECRET BURGER,SUCCESS,62,4.5,46,20260825232752_34e5ff3a_士林夜市_秘堡創作坊_SECRET_BURGER.json,https://www.ubereats.com/tw/store/%E5%A3%AB%E6%9E%97%E5%A4%9C%E5%B8%82-%E7%A7%98%E5%A0%A1%E5%89%B5%E4%BD%9C%E5%9D%8A-secret-burger/npzwIJ1jWbOZhmtJsNUvhA
2026-08-25,台北市士林區中山北路七段81巷,0be72b5676a87827aff08667a80ebc38,環球涼麵,SUCCESS,23,4.7,600,20260825232752_0be72b56_環球涼麵.json,https://www.ubereats.com/tw/store/%E7%92%B0%E7%90%83%E6%B6%BC%E9%BA%B5/lQwieDupVii_2SZ2-OEEdQ
2026-08-25,台北市士林區中山北路七段81巷,7d9ee8fd68de434e0a05b3ba28d3344f,哈贊二姐生炒羊肉 士林店,SUCCESS,69,4.6,390,20260825232752_7d9ee8fd_哈贊二姐生炒羊肉_士林店.json,https://www.ubereats.com/tw/store/%E5%93%88%E8%B4%8A%E4%BA%8C%E5%A7%90%E7%94%9F%E7%82%92%E7%BE%8A%E8%82%89-%E5%A3%AB%E6%9E%97%E5%BA%97/-zQjfYvnUQekGN4L17XtHA
2026-08-25,台北市士林區中山北路七段81巷,89d5729d37701455b6da45918e65767c,Bar DAD 義大利麵 I 燉飯,SUCCESS,57,4.4,210,20260825232752_89d5729d_Bar_DAD_義大利麵_I_燉飯.json,https://www.ubereats.com/tw/store/bar-dad-%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5-i-%E7%87%89%E9%A3%AF/jXDSwbKyWcOvkk_RtbFqSg
